ID,join_id,join_@id,join_area,join_highw,join_surfa,join_int_r,join_lanes,join_maxsp,join_max_1,join_onewa,join_ref,join_name,NUM_10NOND,NUM_10DEAT,Num_50Deat,Num_50NonD,ID_id,Crossing_T,Crossing_D,Traf_light,Traf_lig_1,stops_Targ,stops_Dist,bump_TargetID,bump_Distance
"1366",way/36186280,way/36186280,,tertiary,,,"1",,,,,,"0","0","0","0","1366",node/7429024597,1709.635095052961105,node/2475693877,2573.223702099130151,node/2355865875,1111.042153222666457,node/2355870389,1525.60796779916
"1367",way/175995458,way/175995458,,tertiary,,,"2",,,,,Студенческая улица,"0","0","0","0","1367",node/5267706309,559.405741699146347,node/1864659869,555.958054487648724,node/525298753,595.796401184188426,node/287866254,1029.07092576053
"1368",way/654169016,way/654169016,,primary,asphalt,,"2",,,yes,,,"0","0","0","0","1368",node/451701636,326.647896598045747,node/479789030,345.907344543643774,node/2016732104,963.255649660306972,node/3940315866,1281.90493284
"1369",way/178908520,way/178908520,,secondary,asphalt,,"2","40",,,,Луговая улица,"1","0","0","1","1369",node/5752979727,23.661341011984479,node/376294300,1088.945062264190028,node/4779345190,162.410900519145287,node/7765694938,549.221188525931
"1370",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","1370",node/5678275733,5004.461927030463812,node/230461929,5107.754001594078545,node/6010350323,5389.329221839158890,node/455885362,2188.46022636702
"1371",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","1371",node/3941682237,654.035579870417791,node/1982059585,1837.828001700311916,node/525298735,751.196984354188771,node/3941904154,936.149283110342
"1372",way/175868867,way/175868867,,secondary,asphalt,,"2",,,yes,,улица Ломоносова,"0","0","0","2","1372",node/6723213598,15.325063438145119,node/2205077541,79.133848399171285,node/455880782,63.871238874629256,node/302050384,504.291037418026
"1373",way/31386304,way/31386304,,primary,asphalt,,"3",,,,,улица Фёдоровский Ручей,"2","0","0","4","1373",node/929929863,7.593915571123310,node/181321086,735.616385699420562,node/598450199,404.553716233214686,node/1319831809,1278.81997236153
"1374",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1374",node/4773038317,3847.684757945607998,node/7463852740,4261.875830506574857,node/2849847592,3870.201655575790937,node/1578386259,1608.46233795099
"1375",way/367750176,way/367750176,,secondary,asphalt,,,,,,,Армейская улица,"0","0","0","0","1375",node/4773038317,4355.868896605878035,node/7463852740,6564.869307718524396,node/2849847592,4320.231678946227476,node/1578386259,1111.61894089301
"1376",way/172900774,way/172900774,,secondary,asphalt,,"2",,,,,Московская улица,"0","0","0","0","1376",node/3941682238,60.370660851817874,node/1982059585,1177.811045302464208,node/525298735,239.999151482574916,node/3941904154,832.121424179264
"1377",way/608626298,way/608626298,,unclassified,,,"1",,,,,улица Панкратова,"0","0","0","0","1377",node/929929863,997.702464441508482,node/246262,1198.029383840479341,node/455876719,830.685151621668183,node/1319831809,2010.58092386245
"1378",way/481522310,way/481522310,,secondary,asphalt,,"2","40",,yes,,Троицкая улица,"0","0","0","0","1378",node/4744460859,44.576976108060379,node/1143738665,1111.104440127665839,node/4744460854,14.817904425149026,node/4744460853,220.021890135911
"1379",way/31395672,way/31395672,,tertiary,asphalt,,"2",,,,,Хутынская улица,"1","0","0","1","1379",node/5273143660,131.356726901118918,node/1982059585,538.130246372202691,node/525298735,740.525142064688680,node/3941904154,989.541085959669
"1380",way/466007358,way/466007358,,tertiary,,,"2",,,,,улица Коровникова,"1","0","0","2","1380",node/6307509467,242.923361166442760,node/177602477,584.137408513122296,node/1736143333,99.823467093748718,node/299484793,218.508480072655
"1381",way/173340973,way/173340973,,secondary,asphalt,,"2",,,,,Чудовская улица,"0","0","0","1","1381",node/4609075390,166.060360282727544,node/147137137,352.126347198905876,node/414572452,429.297619784339417,node/3940315859,14.3121842001737
"1382",way/367701066,way/367701066,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1382",node/4773038317,3735.224605906965735,node/7463852740,3797.425235339088431,node/2849847592,3768.290795649575557,node/1578386259,2069.45199137972
"1383",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1383",node/5678275733,3685.781238110117556,node/269278679,4858.561351629172350,node/6010350323,4096.045989910899152,node/455885362,1656.56058716983
"1384",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1384",node/4773038317,3977.318803534702511,node/7463852740,4633.855294159754521,node/2849847592,3991.716360755840014,node/1578386259,1252.54762973217
"1385",way/178020575,way/178020575,,tertiary,,,"2",,,,,,"0","0","0","0","1385",node/2641823618,2744.933372758803671,node/246262,3024.333667873331251,node/525298735,3705.451988929451545,node/3941904154,3689.38311820959
"1386",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","1386",node/3941682237,680.866502618981258,node/1982059585,1863.210299000003033,node/525298735,757.470109736743325,node/3941904154,982.372527482292
"1387",way/199411727,way/199411727,,secondary,asphalt,,"3",,,,,Октябрьская улица,"0","0","0","1","1387",node/6723610307,275.165982158805150,node/244045107,303.318442791122607,node/456739529,56.631667629387294,node/286749723,442.718583906882
"1388",way/809727928,way/809727928,,secondary,asphalt,,,,,,,,"0","0","0","0","1388",node/4773038317,4452.439338719823354,node/7463852740,6785.769127286567709,node/2849847592,4412.217015026155423,node/1578386259,1374.96366983764
"1389",way/38522843,way/38522843,,unclassified,,,,"60",,,,Вяжищский проезд,"0","0","0","0","1389",node/5678275733,3564.225677052371793,node/177601891,7719.543993122912980,node/267426824,7240.097438215855618,node/455885369,22.1274962833896
"1390",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1390",node/5678275733,3596.352299664137263,node/269278679,4861.215959648114222,node/6010350323,4092.581971467475341,node/455885362,1562.79778141826
"1391",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","1391",node/3941682237,613.466174797792860,node/1982059585,1796.218278354874201,node/525298735,747.071901461421021,node/3941904154,856.854221089118
"1392",way/38522839,way/38522839,,unclassified,,,,"40",,,,Вяжищский проезд,"0","0","0","0","1392",node/5678275733,3307.758327979598107,node/177601891,7446.374758672682219,node/267426824,6978.494763187734861,node/455885362,20.4206676717204
"1393",way/174804047,way/174804047,,tertiary,,,"2",,,,,переулок Юннатов,"0","0","0","1","1393",node/4608969496,227.648825870216768,node/256640,308.513891247390120,node/898669360,263.427232473291440,node/299480496,989.380603788519
"1394",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"0","0","0","0","1394",node/5678275733,4236.019742814247365,node/177601891,8413.724526868361863,node/267426824,7914.716476221456105,node/455885382,412.673851342344
"1395",way/31398087,way/31398087,,primary,asphalt,,"4",,,,,Сырковское шоссе,"0","0","0","0","1395",node/177598706,138.040124309850000,node/1864401763,2552.119661528074175,node/893969479,2502.393015172854575,node/6340965220,900.119214759714
"1396",way/31395706,way/31395706,,primary,asphalt,,"3","60",,yes,,Большая Санкт-Петербургская улица,"0","0","0","0","1396",node/6517694719,199.176760986873035,node/3974388926,64.553246066608011,node/1401990011,45.250310535460386,node/3940315866,2763.93623655872
"1397",way/46672845,way/46672845,,unclassified,,,,,,,,,"0","0","0","0","1397",node/4773038317,4201.373598554043383,node/7463852740,8034.958010309977908,node/2849847592,4113.714250014420941,node/1578386259,4635.35030485297
"1398",way/220273037,way/220273037,,secondary,asphalt,,"2",,,yes,,Троицкая улица,"1","0","0","1","1398",node/2203082867,190.554496437076097,node/1143738665,680.545062652144907,node/4744460860,336.521404081661728,node/2322289616,123.371190522488
"1399",way/367701066,way/367701066,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1399",node/4773038317,3762.037075560481298,node/7463852740,3934.034398313188831,node/2849847592,3791.973098366291197,node/1578386259,1932.29225913065
"1400",way/143091313,way/143091313,,tertiary,,,"2",,,,,,"0","0","0","0","1400",node/3776050448,970.245563979131816,node/2475693877,899.816873944027066,node/313454217,1129.574861281280164,node/1570949864,598.25739634303
"1401",way/31376605,way/31376605,,primary,asphalt,,"2",,,yes,,Людогоща улица,"0","0","0","1","1401",node/287851767,73.406476575253322,node/286465394,230.074242965743196,node/4741660562,182.550813651613140,node/299480496,399.137268751603
"1402",way/173179302,way/173179302,,secondary,asphalt,,"2",RU:urban,,,,улица Советской Армии,"0","0","0","0","1402",node/3776050448,354.270829831814126,node/5273143696,756.723245659996564,node/892890934,729.187062778535505,node/1570949864,1122.67308203671
"1403",way/31369573,way/31369573,,tertiary,asphalt,,"2",,,,,Хутынская улица,"0","0","0","1","1403",node/4609028516,373.707960830381808,node/1833031548,601.917715924890217,node/525298790,365.502198893670709,node/3941904154,1297.49676660455
"1404",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1404",node/4773038317,4129.924593168152569,node/7463852740,4987.011920131755687,node/2849847592,4137.070672424179065,node/1578386259,936.252464537356
"1405",way/443638396,way/443638396,,secondary,asphalt,,"2",RU:urban,,yes,,Деревяницкий мост,"0","0","0","0","1405",node/6517705022,502.268951929901050,node/2283358006,836.483026678118904,node/2016732099,876.146188682557181,node/2355856386,548.580435113794
"1406",way/38522843,way/38522843,,unclassified,,,,"60",,,,Вяжищский проезд,"0","0","0","0","1406",node/5678275733,3703.467351357022380,node/177601891,7866.001752866554853,node/267426824,7380.890112279628738,node/923895394,80.0303985505511
"1407",way/31367190,way/31367190,,secondary,asphalt,,"4",,,,,Октябрьская улица,"1","0","0","3","1407",node/6130838713,371.161506221445677,node/177577523,423.272810550823920,node/414572454,60.969000413662897,node/6425003413,679.722290961695
"1408",way/363008888,way/363008888,,tertiary,,,"2",,,,,Никольская улица,"2","0","0","2","1408",node/4570994345,9.907954730639029,node/246262,745.869432652954629,node/455876721,63.897058990141936,node/1319831809,1368.61589596989
"1409",way/31386304,way/31386304,,primary,asphalt,,"3",,,,,улица Фёдоровский Ручей,"0","0","0","2","1409",node/944087389,13.123260927658430,node/246262,396.897722051252060,node/598450199,346.730806092970170,node/1319831809,1224.66236107332
"1410",way/608626298,way/608626298,,unclassified,,,"1",,,,,улица Панкратова,"0","0","0","0","1410",node/929929863,983.474174712758781,node/246262,1183.080997941823853,node/455876719,817.444331207902906,node/1319831809,1996.06997750275
"1411",way/31396515,way/31396515,,tertiary,,,"2",,,yes,,Предтеченская улица,"0","0","0","2","1411",node/5692676450,80.334402209343722,node/286465391,89.813242627711517,node/286533601,136.630509823955180,node/299480496,300.123753350306
"1412",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1412",node/5678275733,3760.058748843231569,node/230461929,4011.944811375245081,node/6010350323,4101.071490970980449,node/455885362,1734.96929215616
"1413",way/45849659,way/45849659,,unclassified,,,,,,,,,"0","0","0","0","1413",node/7429024597,1113.012718822617217,node/7463852740,1398.813694051856373,node/2376005808,1116.268551201059836,node/1736625841,1931.04242946186
"1414",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","1414",node/5678275733,5806.443489893834339,node/230461929,6317.748817657709878,node/6010350323,6567.576566304840526,node/455885369,2456.20418305165
"1415",way/207576321,way/207576321,,primary,asphalt,,"2",,,yes,,Большая Санкт-Петербургская улица,"0","0","0","2","1415",node/287858831,65.787435584895093,node/3974064301,128.716280535374466,node/2016732107,17.431042544385292,node/3940315867,2173.56910433937
"1416",way/31377068,way/31377068,,secondary,asphalt,,"4",,,,,Рабочая улица,"0","0","0","0","1416",node/4570994118,622.419883181939326,node/6092334694,850.564910338364257,node/2016732103,626.846455010073782,node/6340964470,965.434588392465
"1417",way/481522310,way/481522310,,secondary,asphalt,,"2","40",,yes,,Троицкая улица,"0","0","0","0","1417",node/4744460859,115.574748691376627,node/1143738665,1234.970231732536377,node/4744460851,168.722370085734326,node/4744460853,380.121564330561
"1418",way/175907677,way/175907677,,primary,asphalt,,"4",,,,,улица Фёдоровский Ручей,"0","0","0","2","1418",node/6724059930,44.925589062028365,node/246262,150.048116467128608,node/525298696,166.999196692288706,node/1319831809,726.102677858185
"1419",way/172394142,way/172394142,,primary,asphalt,,"2",,,yes,,улица Державина,"0","0","0","1","1419",node/7462162480,71.222882163664821,node/2206310654,206.336421829294920,node/313454217,303.400479536585010,node/1570949864,1701.71371638704
"1420",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1420",node/4773038317,4216.894418291015427,node/7463852740,5164.075382888571767,node/2849847592,4220.617185555767719,node/1578386259,793.660009402912
"1421",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1421",node/5678275733,3415.652189158018246,node/269278679,4874.423253317002491,node/6010350323,4094.647141696279959,node/455885362,1376.73140763585
"1422",way/227026391,way/227026391,,secondary,asphalt,,"2","40",,,,Октябрьская улица,"3","0","0","3","1422",node/4705182262,130.522812218312623,node/288423993,1593.120876969863730,node/462086223,472.801544886099748,node/7765694938,792.943561139628
"1423",way/38572992,way/38572992,,unclassified,,,,,,,,,"0","0","0","0","1423",node/4773038317,1138.115016268965292,node/7463852740,4119.659297687279832,node/2849847592,1129.152725414968700,node/1578386259,2992.57289461285
"1424",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","1424",node/5678275733,1750.217594295990239,node/177601891,5439.943165180632604,node/6010350323,2979.804072066860044,node/455885362,2211.71005207328
"1425",way/758884254,way/758884254,,secondary,asphalt,,,,,,,,"0","0","0","0","1425",node/4773038317,4153.771318574843463,node/7463852740,5635.313738235714482,node/2849847592,4142.482407658842931,node/1578386259,95.4008691070628
"1426",way/179786007,way/179786007,,unclassified,,,,,,,,,"0","0","0","0","1426",node/6724059950,2028.655142365922529,node/246262,2843.665358261886013,node/525298698,2050.083202815899313,node/3673045106,2345.03741145663
"1427",way/226853376,way/226853376,,tertiary,,,,"60",,,,Береговая улица,"0","0","0","1","1427",node/6517705022,544.234797794142196,node/2475693877,748.360979690706245,node/1572585952,643.663577450369530,node/2355856384,234.606006482135
"1428",way/209317604,way/209317604,,tertiary,,,"2",,,,,Прусская улица,"0","0","0","1","1428",node/4608968507,10.783336191263553,node/256640,472.797715351012641,node/898669360,34.527874060783667,node/4744460853,901.404371760773
"1429",way/31367190,way/31367190,,secondary,asphalt,,"4",,,,,Октябрьская улица,"0","0","0","1","1429",node/6130838713,173.905177978258223,node/177577523,226.024932105600357,node/414572445,208.230285453156398,node/6425003413,696.072349813697
"1430",way/26406187,way/26406187,,tertiary,,,"1",,,,,,"0","0","0","2","1430",node/3384716146,38.930574585944605,node/15500382,531.104305359843806,node/455878384,177.507552814971831,node/3940315867,433.3774539623
"1431",way/665630200,way/665630200,,primary,asphalt,,"2","60",,yes,,Большая Санкт-Петербургская улица,"2","0","0","2","1431",node/6130759967,110.600836668370945,node/15500382,731.229920570536933,node/892942639,97.780270504393584,node/3940315867,520.497697730185
"1432",way/654169016,way/654169016,,primary,asphalt,,"2",,,yes,,,"0","0","0","0","1432",node/451701636,354.582937613473234,node/479789030,372.862179929159311,node/2016732104,988.242299302736001,node/3940315866,1301.69323960885
"1433",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1433",node/5678275733,3910.574900889302626,node/230461929,3967.874340645373650,node/6010350323,4116.987775649155992,node/455885362,1894.81899185226
"1434",way/31400673,way/31400673,,tertiary,,,"2",,,,,Парковая улица,"0","0","0","0","1434",node/5267706309,559.405741699146347,node/1864659869,555.958054487648724,node/525298753,595.796401184188426,node/287866254,1029.07092576053
"1435",way/38572992,way/38572992,,unclassified,,,,,,,,,"0","0","0","0","1435",node/4773038317,1138.115016268965292,node/7463852740,4119.659297687279832,node/2849847592,1129.152725414968700,node/1578386259,2992.57289461285
"1436",way/26698223,way/26698223,,primary,asphalt,,"4",RU:rural,,,,Сырковское шоссе,"0","0","0","0","1436",node/177598706,1524.066269062604988,node/177601891,3768.598443862007571,node/6010350323,1936.194450130538371,node/6340965220,2278.4217529775
"1437",way/26519314,way/26519314,,tertiary,,,"2",,,no,,улица Новосёлов,"0","0","0","1","1437",node/6517705022,911.349770780617519,node/2206310659,1269.785820864927700,node/313454217,1294.975210308620035,node/1570949864,608.118074027408
"1438",way/31368159,way/31368159,,tertiary,,,"2",,,,,Инженерная улица,"0","0","0","0","1438",node/5698680929,188.056705722193101,node/256640,193.521041925978551,node/898669360,293.907015745191984,node/299480496,1012.33618462892
"1439",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","1439",node/5678275733,5774.244547459427849,node/230461929,6408.772242602558435,node/6010350323,6627.430420217713618,node/923895394,2231.44532081249
"1440",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1440",node/5678275733,3666.103587165441695,node/269278679,4858.932572352539864,node/6010350323,4095.038132136580316,node/455885362,1635.86169044662
"1441",way/717069355,way/717069355,,tertiary,,,"1",,,,,Богородицкая улица,"0","0","0","0","1441",node/4570994739,312.252401601140377,node/1143738665,5052.197180737450253,node/5996483888,747.571895448133660,node/4744460853,4098.51488657041
"1442",way/219874164,way/219874164,,secondary,asphalt,,"2",,,yes,,Юрьевское шоссе,"0","0","0","0","1442",node/1946998795,14.113622279579127,node/1143738665,3560.031131255304444,node/5996483888,848.200376590840506,node/4744460853,2605.73821340152
"1443",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","1443",node/3941682237,659.584684162081771,node/1982059585,1843.181824454903563,node/525298735,752.300631107384675,node/3941904154,946.022682605756
"1444",way/228951669,way/228951669,,secondary,asphalt,,"4",,,,,Большая Московская улица,"0","0","0","0","1444",node/244045203,0.000000000000000,node/1864659869,281.183560265258734,node/525298753,192.571218895088805,node/287866254,899.165096392361
"1445",way/187769388,way/187769388,,unclassified,,,"2",,,,,Каберова-Власьевская улица,"0","0","0","1","1445",node/4744476469,719.695267438831706,node/244045107,1194.232560092008953,node/4744476471,703.351559531259454,node/7765694918,515.804727912089
"1446",way/226853376,way/226853376,,tertiary,,,,"60",,,,Береговая улица,"0","0","0","1","1446",node/6517705022,532.473661076481335,node/2475693877,742.281819062470504,node/1572585952,654.885036511804174,node/2355856384,222.355060140105
"1447",way/31395919,way/31395919,,secondary,asphalt,,"2",,,,,Октябрьская улица,"0","0","0","0","1447",node/6734742613,381.794391444486223,node/376294300,284.027431804187643,node/1253954035,278.757581896095076,node/286749723,626.673225452487
"1448",way/31366976,way/31366976,,secondary,asphalt,,"4",,,,,проспект Александра Корсунова,"0","0","0","2","1448",node/5144634062,105.161649280669792,node/177601891,105.664885592129878,node/1106263196,37.874857202377392,node/299484487,587.412105045318
"1449",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1449",node/4570994749,3705.450069810501645,node/230461929,4111.332064583666579,node/6010350323,4514.027350442676834,node/455885362,2575.32437373175
"1450",way/207578568,way/207578568,,tertiary,,,,"90",,,49Н-1167,,"0","0","0","0","1450",node/5678275733,3208.574153151475002,node/177601891,7413.174271461854005,node/267426824,6878.250800671870820,node/455885382,766.006695189974
"1451",way/199412426,way/199412426,,secondary,asphalt,,"2",,,,,Великая улица,"0","0","0","0","1451",node/6594679416,323.192205829595082,node/287861257,498.416429294806051,node/286533595,998.088976266610644,node/287866254,446.997334581111
"1452",way/31396489,way/31396489,,primary,asphalt,,"2",,,yes,,проспект Мира,"0","0","0","0","1452",node/1839788936,61.822014987025263,node/288423993,42.555491744981282,node/893968218,21.422221982699256,node/6172339291,742.848819988204
"1453",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"1","0","0","1","1453",node/5678275733,4213.114644564680020,node/177601891,8395.579596320434575,node/267426824,7891.470465851647532,node/455885382,408.862756261337
"1454",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","1454",node/5678275733,2113.827714463830034,node/177601891,6043.676856199932445,node/6010350323,3601.901353374990777,node/455885362,1538.34811338413
"1455",way/35356610,way/35356610,,primary,asphalt,,"4","60",,,Р-56,Псковская улица,"0","0","0","1","1455",node/3415956184,161.544119537526257,node/244045107,201.285817300001156,node/377612234,122.556216635559736,node/7765694918,986.112760420387
"1456",way/199411727,way/199411727,,secondary,asphalt,,"3",,,,,Октябрьская улица,"0","0","0","1","1456",node/6723610307,280.317890315984585,node/244045107,303.279530690242154,node/456739529,51.497851333697206,node/286749723,442.189567652433
"1457",way/43962878,way/43962878,,primary,asphalt,,"4",,,,,Нехинская улица,"0","0","0","1","1457",node/6510641045,146.331771827256460,node/286749694,217.888440652767201,node/286533603,165.274214913809715,node/286749723,325.029267198253
"1458",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","1458",node/5678275733,5667.127705344559217,node/230461929,6047.690148596694598,node/6010350323,6319.286064985391931,node/455885362,2527.97153923882
"1459",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1459",node/5678275733,3053.586260794405007,node/295095290,5126.798054315478112,node/6010350323,4139.485803018093065,node/455885362,1036.0898174959
"1460",way/219874164,way/219874164,,secondary,asphalt,,"2",,,yes,,Юрьевское шоссе,"0","0","0","0","1460",node/1946998795,510.353193902332293,node/1143738665,3763.635335591861349,node/5996483888,677.413092535280271,node/4744460853,2814.31913599641
"1461",way/26258126,way/26258126,,unclassified,unpaved,,,,,,,Демянская улица,"0","0","0","0","1461",node/6734742617,142.949979572955982,node/27019229,1793.800447752592390,node/462086224,466.463379336719868,node/7765694938,1009.83011151652
"1462",way/175868867,way/175868867,,secondary,asphalt,,"2",,,yes,,улица Ломоносова,"0","0","0","4","1462",node/2205077558,5.851529103480042,node/1864273401,174.032949332016614,node/286533628,108.882539374201514,node/302050384,868.322995434574
"1463",way/31369573,way/31369573,,tertiary,asphalt,,"2",,,,,Хутынская улица,"0","0","0","0","1463",node/5267706626,88.364067138675935,node/1864659869,246.575145797060316,node/525298772,220.716434394274472,node/287866254,1259.51306822628
"1464",way/608625765,way/608625765,,unclassified,,,"1",,,,,улица Панкратова,"0","0","0","0","1464",node/6724059950,658.271074292549088,node/246262,1286.528791240179089,node/525298698,676.866284706832971,node/1319831809,2079.09832402109
"1465",way/172396360,way/172396360,,primary,asphalt,,"3",RU:urban,,yes,,улица Державина,"0","0","0","1","1465",node/5273143692,26.577015202207537,node/293139220,23.021341598609737,node/892890934,325.660241310738343,node/3941904154,1436.46960012749
"1466",way/31398087,way/31398087,,primary,asphalt,,"4",,,,,Сырковское шоссе,"0","0","0","0","1466",node/177598706,124.374990644471069,node/1864401763,2539.435833734773951,node/893969479,2490.349398138649121,node/6340965220,886.573900103347
"1467",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1467",node/5678275733,2943.844176849773703,node/295095290,5147.359385774701877,node/6010350323,4165.412558664699645,node/455885362,951.307517911133
"1468",way/199408947,way/199408947,,primary,asphalt,,"4",,,,,проспект Мира,"0","0","0","0","1468",node/2193675052,74.028418228087702,node/277429420,187.991841248709818,node/893968220,159.635317554739032,node/18485108,238.650770273387
"1469",way/38572992,way/38572992,,unclassified,,,,,,,,,"0","0","0","0","1469",node/4773038317,1138.115016268965292,node/7463852740,4119.659297687279832,node/2849847592,1129.152725414968700,node/1578386259,2992.57289461285
"1470",way/226855746,way/226855746,,secondary,asphalt,,"4",,,,,Рабочая улица,"2","0","0","3","1470",node/4609165039,594.607134442323400,node/3974064301,703.030464848477436,node/1401990011,459.133342429878496,node/6340964470,1580.85785428704
"1471",way/199408947,way/199408947,,primary,asphalt,,"4",,,,,проспект Мира,"0","0","0","4","1471",node/5594305671,94.416785029391065,node/277429420,68.166572284100312,node/893968215,32.767280860458527,node/18485108,407.95623841853
"1472",way/27246022,way/27246022,,tertiary,,,,"90",,,49Н-1167,,"0","0","0","0","1472",node/5678275733,2889.351720542179464,node/177601891,7026.720881957883648,node/267426824,6558.391956986371952,node/455885362,439.304831171088
"1473",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1473",node/5678275733,3948.843721899907450,node/230461929,3957.988794394668275,node/6010350323,4122.217791942659460,node/455885362,1935.5976472952
"1474",way/41722818,way/41722818,,tertiary,,,"2",,,,,Керамическая улица,"0","0","0","0","1474",node/4570994749,1007.221015541655220,node/230461929,831.410207218196092,node/4570994750,1366.037622897638812,node/2355856384,1502.47698494025
"1475",way/178020575,way/178020575,,tertiary,,,"2",,,,,,"0","0","0","0","1475",node/2641823618,2758.456787242279006,node/246262,3057.203488280076726,node/525298735,3713.315630219828563,node/3941904154,3678.12792884762
"1476",way/172900779,way/172900779,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","1","1476",node/3949915408,1083.876408744413538,node/293139220,1804.342646761824426,node/3949915410,952.078209707359520,node/3941904154,521.953063028382
"1477",way/26262806,way/26262806,,unclassified,unpaved,,,,,,,Демянская улица,"0","0","0","0","1477",node/6734742617,316.120997703363059,node/27019229,1633.990925904736059,node/462086224,644.268504131624582,node/7765694938,1143.48647573479
"1478",way/654989653,way/654989653,,primary,asphalt,,"2","60",,,Р-56,Псковская улица,"1","0","0","4","1478",node/6734742613,63.686863026558029,node/376294300,384.520385069027213,node/377612243,22.119182024401315,node/7765694939,498.836855023158
"1479",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1479",node/4773038317,4131.549219713282582,node/7463852740,4990.480586352317914,node/2849847592,4138.626553557535772,node/1578386259,933.311531999013
"1480",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","1480",node/4773038317,3963.857511415632416,node/7463852740,4599.420886260649240,node/2849847592,3978.987061098524464,node/1578386259,1284.7111454743
"1481",way/259004425,way/259004425,,primary,asphalt,,"4",,,,,мост Александра Невского,"1","0","0","2","1481",node/6724059933,142.723800188478663,node/256626,228.533208956284341,node/286533595,342.785416844160693,node/1319831809,513.677266607229
"1482",way/608626298,way/608626298,,unclassified,,,"1",,,,,улица Панкратова,"0","0","0","0","1482",node/929929863,997.702464441508482,node/246262,1198.029383840479341,node/455876719,830.685151621668183,node/1319831809,2010.58092386245
"1483",way/608626298,way/608626298,,unclassified,,,"1",,,,,улица Панкратова,"0","0","0","0","1483",node/929929863,1034.669604223228816,node/246262,1230.611795059801352,node/455876719,853.483998634664545,node/1319831809,2039.27467178143
"1484",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","1484",node/5678275733,1903.086028856371513,node/177601891,5726.608969752584926,node/6010350323,3274.664944653240127,node/455885362,1889.81707766071
"1485",way/172394141,way/172394141,,primary,asphalt,,"4",RU:urban,,,,улица Державина,"0","0","0","0","1485",node/3941682237,723.550662402305534,node/293139220,1277.943610093061579,node/525298735,1065.419432402217126,node/3941904154,203.954996725914
"1486",way/208252432,way/208252432,,primary,asphalt,,"2",,,,,Сырковское шоссе,"0","0","0","0","1486",node/301129611,758.388266337404389,node/281000784,865.662556175807822,node/565333511,774.424477787622777,node/6340964470,633.6968520114
"1487",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1487",node/5678275733,3852.272079398332153,node/230461929,3983.957273690620696,node/6010350323,4109.931209050033431,node/455885362,1832.7827969193
"1488",way/208252432,way/208252432,,primary,asphalt,,"2",,,,,Сырковское шоссе,"0","0","0","0","1488",node/5380349567,826.469480727499786,node/281000784,975.510608759826937,node/565333511,884.963279002875765,node/6340964470,522.706002341815
"1489",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","1489",node/4570994749,3498.411229565775102,node/230461929,3875.826628621255168,node/6010350323,4232.393312195812541,node/455885362,2474.52464616885
"1490",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","1490",node/5678275733,6094.092825150513818,node/230461929,6829.118084728724170,node/6010350323,7041.776248566155118,node/455885382,2407.79907197426
