id,join_id,join_geom_buffe,join_obj_cod,join_typ_cod,join_nlevel,join_btf,join_oneway,join_surface,join_splitter,join_speedlim,join_f_rspeed,join_t_rspeed,join_lanewidth,join_f_lanes,join_t_lanes,join_f_sidewalk,join_t_sidewalk,join_f_buslanes,join_t_buslanes,join_multidigit,join_rd_name,join_rd_e_name,join_rd_l_name,join_f_parking,join_t_parking,join_bicyclanes,distance,xcoord_bad,y_coord_bad,NUM_10NOND,10dead_NUM,50dead_Num,50notdead_,Cros_HubName,Cros_HubDist,traf_HubName,traf_HubDist,Stop_HubName,Stop_HubDist,Bump_HubName,Bump_HubDist,x,y
"1313","12997639","POLYGON((37.4345200350009 55.7071400017387,37.434558667488 55.7071333152968,37.4345952532026 55.7071192205087,37.4346283861762 55.7070982590291,37.4346567931273 55.707071236396,37.4346793823925 55.7070391910739,37.4346952858791 55.7070033545467,37.434703","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000346530327824,6778744.58480,6184924.84784,0,0,0,0,n7344842204,628.161306555491592,n304335381,634.932851577170595,n2566098568,621.374212900829889,"1079261812",8068.856796045839474,37.43374,55.70665
"1314","13207249","POLYGON((37.4033098463 55.651700659941,37.4033460523462 55.6516856166774,37.4033786279083 55.6516637990166,37.4034063211257 55.6516360453991,37.4034280677634 55.651603422381,37.4034430321105 55.6515671836464,37.4034506390955 55.6515287218296,37.403450596","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000002849407068,6777205.07108,6178677.47946,0,0,0,0,n1424203469,140.122247816845061,n313154664,481.159742010831394,n2549281581,539.115486960798080,"1079261813",6609.890046216520204,37.40302,55.65158
"1364","12633162","POLYGON((37.4055278811487 55.7380472735911,37.4054842283415 55.738028746526,37.4050400114335 55.7378997854401,37.4050347575128 55.7378983374851,37.4045018768863 55.7377592613267,37.4044930812758 55.7377571768777,37.4044008242961 55.737737503883,37.404390","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000092814988527,6776677.01321,6188275.13320,0,0,0,0,n2974293083,253.216946348626067,n264896293,406.295856014707567,n502089808,250.246925583566338,"1711571",6753.369420343165984,37.40433,55.73783
"1398","12907628","POLYGON((37.4798293260108 55.7181428962695,37.4797919571173 55.7181547598004,37.4797576207167 55.7181736856865,37.4797276363376 55.7181989466163,37.4797031562629 55.7182295718267,37.4796851212481 55.7182643844079,37.4796742243687 55.7183020465319,37.4796","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000090665464686,6781590.18118,6186391.32215,0,0,0,0,n7771213831,139.789861502224255,n276275206,631.621544049242971,n4882248757,930.440443280742898,"1711995",6052.990395309345331,37.48037,55.71814
"1406","12772696","POLYGON((37.4876976801541 55.7341571324757,37.4877211609178 55.734125734525,37.4877380650688 55.7340903590075,37.4877477429903 55.7340523653842,37.4877498227649 55.734013213729,37.4877442244683 55.733974408618,37.4877311632398 55.7339374413098,37.4877111","1000335","7700","6","0","0","2","1","60","25","25","0","1","1","1","1","0","0","0",ул. Герасима Курина,,,"0","0","0",0.000025532312057,6781910.01034,6188210.43700,0,0,0,0,n920594588,93.808977271215582,n253199295,84.033838168442884,n2491187671,114.341257285361706,"1711490",4731.927925429713468,37.48731,55.73424
"1408","17108675","POLYGON((37.3923117482893 55.6592405199524,37.3911963850058 55.6590784536398,37.3908443913093 55.6590272968833,37.3900876767115 55.6588858457437,37.3900862837119 55.658885590454,37.3892243514266 55.6587307795557,37.3890632657869 55.6586989522701,37.38890","0","7730","2","0","0","3","2","77","40","40","0","1","1","0","0","0","0","0",,,,"0","1","0",0.000076993829271,6775566.94757,6179085.46178,0,0,0,0,n6137438156,253.235578558074138,n317604715,752.714701893180404,n672486332,377.263412851784665,"1079261813",8277.145439106996491,37.37748,55.65617
"1431","422733","POLYGON((37.300169873993 55.6157175464496,37.3001379235985 55.6157402697826,37.3001110202242 55.6157687897058,37.3000901977517 55.6158020102146,37.300076256377 55.6158386546635,37.3000697318592 55.6158773148269,37.3000708749319 55.6159165050164,37.300079","1003436","7700","6","0","0","2","1","60","25","25","0","1","1","5","5","0","0","0",Плотинная ул.,,,"0","0","0",0.000212984281842,6771060.07190,6174264.86987,0,0,0,0,n3348568062,3326.950572995817311,n1415888905,3347.245430677395689,n663446968,3346.423317563174351,"1079261813",13320.006645784100328,37.30134,55.61552
"1458","12997733","POLYGON((37.4464808762702 55.7174740174385,37.4464479086462 55.7175980492006,37.4464419671666 55.7176318935896,37.4464351508875 55.7177093537278,37.4464243182763 55.7177922103501,37.4463501965628 55.7180745219111,37.4463440050483 55.7181132368012,37.4463","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000166419174264,6779463.65209,6186137.73409,0,0,0,0,n6767560078,314.172945451040505,n300720472,315.032699199992066,n2781317241,366.833610855813674,"1711490",7926.110912888227176,37.44638,55.71710
"1461","13216523","POLYGON((37.3584584390035 55.6640637965783,37.3586830045606 55.6641131746273,37.358686320833 55.6641138744133,37.3590010905086 55.6641775147888,37.3590044298649 55.6641781604369,37.3625205442813 55.6648270184272,37.3627677131077 55.6648922626848,37.36286","0","7701","7","0","0","5","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000638968167508,6774318.34318,6179941.00895,0,0,0,0,n7149006646,402.375551216044016,n4079809340,1344.030374877794657,n253439059,968.159620461326767,"1079261813",9636.530235491298299,37.35855,55.66453
"1493","6015525","POLYGON((37.4014210091336 55.7001551385951,37.4014501049319 55.7001288590957,37.4014735147867 55.7000974082409,37.4014903390703 55.7000619946693,37.4014999312349 55.7000239793047,37.401501922659 55.6999848230562,37.4014962368133 55.6999460306765,37.40148","1015611","7700","1","0","1","2","0","100","75","0","0","5","0","1","1","0","0","1","МКАД, 53-й километр",,МКАД,"1","1","0",0.000104752192952,6776698.85531,6184132.59143,0,0,0,1,n1682332160,327.399733020699102,n348012378,295.434585671018738,n1426536177,308.389481249444771,"1079261812",9192.294456146231823,37.40049,55.70072
"1498","13217034","POLYGON((37.3450555645348 55.6577226981396,37.3450915238351 55.6577383220407,37.3451298402595 55.6577466304214,37.3451690413292 55.6577473039954,37.3452076205691 55.6577403168775,37.3452440954007 55.6577259375788,37.3452770641166 55.6577047186877,37.3453","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000031132690111,6773520.13195,6179101.84724,0,0,0,0,n6977909046,168.527291902107578,n4079809340,256.789741143859430,n7628601425,321.743062938401692,"1079261813",10313.811584712057083,37.34507,55.65747
"1509","13204790","POLYGON((37.4102086944592 55.6376440563412,37.4101870454921 55.637666454935,37.4101843110971 55.6376677775108,37.4100864385003 55.6376776620287,37.4100811962511 55.6376782614181,37.4078684660432 55.6379608780225,37.4078302492687 55.6379696333471,37.40779","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000219374871381,6777696.95223,6177213.91171,0,0,0,0,n763649150,310.674782968128454,n312150364,655.129218328551360,n5098538663,346.138991825580092,"1079261813",6176.999810028914908,37.40933,55.63820
"1515","12997905","POLYGON((37.4257048386272 55.7066175294497,37.4256908339499 55.706626583805,37.425676807683 55.7066345158652,37.4256606860619 55.7066424322733,37.4256423982711 55.7066502957343,37.425621957524 55.7066579495837,37.4248787989957 55.7069028837214,37.4248429","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000250952013022,6778203.63306,6184960.02155,0,0,0,0,n4393340743,252.126091847773068,n96947852,631.945522282984939,n2566098547,639.719696770009364,"1079261812",8486.502822738582836,37.42519,55.70727
"1543","12999533","POLYGON((37.4230860792406 55.7184488826225,37.423059132406 55.7184868573951,37.4229033645357 55.7187716743848,37.4228880140384 55.7188077512445,37.4228799967428 55.7188461296308,37.422879620749 55.718885334684,37.4228869005063 55.7189238597758,37.4229015","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000033391313464,6777987.18039,6186243.87799,0,0,0,0,n960564442,53.634476978722731,n304337527,115.426211218013947,n2491945345,56.717389536505983,"1711571",8121.398010337803498,37.42306,55.71890
"1552","12573583","POLYGON((37.4346089569024 55.7355257759781,37.4346010468674 55.7355189658515,37.4345906312592 55.7355073482722,37.4345617237991 55.7354808617413,37.4345282045219 55.7354605237074,37.4344913615546 55.7354471157498,37.4344526107518 55.7354411531286,37.4344","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000031503287405,6778585.55247,6188162.81601,0,0,0,0,n666052152,247.786981127811401,n239624005,252.045628016678364,n503467757,228.046853125664313,"1711571",6114.882734498806713,37.43450,55.73574
"1558","13234596","POLYGON((37.3385100469323 55.6362673702844,37.3386562144148 55.6363507674384,37.3386920087162 55.636366765737,37.3387302363533 55.636375473511,37.3387694282595 55.6363765561255,37.3388080783119 55.6363699719763,37.3388447012105 55.6363559740884,37.338877","0","7700","6","0","0","2","0","60","25","25","0","1","1","5","5","0","0","0",,,,"0","0","0",0.000137961292188,6773243.31641,6176687.44290,0,0,0,0,n7208342268,96.670427087648690,n1415888905,123.177210271679854,n4305934089,154.800904631650667,"1079261813",10655.379123463611904,37.33829,55.63600
"1610","17100275","POLYGON((37.4327880747838 55.6949149177927,37.4327937343811 55.694915528298,37.4329090780636 55.6949263123267,37.4329145503272 55.6949267482867,37.433030612662 55.6949343933005,37.4330361275366 55.6949346801592,37.433152818692 55.6949391355308,37.4331582","0","7730","7","0","0","3","2","77","40","40","0","1","1","0","0","0","0","0",,,,"0","1","0",0.000335913324267,6778830.79364,6183560.03768,0,0,0,0,n4581739803,496.008277836969910,n4075173823,814.681001326818773,n663446973,1591.015487079274862,"1079261812",7111.006903034827701,37.43372,55.69438
"1633","13218678","POLYGON((37.3758537877862 55.6917315022534,37.3758615235899 55.6917471576437,37.3758854158379 55.6917782436221,37.3759149135765 55.6918040711459,37.3759488832243 55.6918236476776,37.3759860193468 55.6918362209023,37.3760248948235 55.6918413076379,37.3760","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000191880678919,6775117.75539,6182917.87598,0,0,0,0,n6795771207,784.856266523568593,n842942202,1608.047384418567844,n6795771208,757.017668510233534,"1079261813",9881.250665746178129,37.37420,55.69074
"1651","17100250","POLYGON((37.3971142416503 55.7329528356559,37.3971081751592 55.7329529700759,37.3970214877343 55.7329562071611,37.3970179641255 55.7329563698673,37.3969315461952 55.7329611243356,37.3969277645117 55.7329613683491,37.3968293989881 55.7329686517889,37.3968","0","7730","7","0","0","3","2","77","40","40","0","1","1","0","0","0","0","0",,,,"0","1","0",0.000000095037504,6776245.96131,6187726.02666,0,0,0,0,n600396712,254.445017719112116,n5781859296,531.890460018273757,n6250749550,159.741224891453527,"628293602",7366.882361615280388,37.39693,55.73316
"1669","12997699","POLYGON((37.4121752183671 55.6951774695674,37.412492723696 55.6949554283817,37.4124971671099 55.6949522295173,37.4128181351609 55.6947144236667,37.4128471982425 55.6946881079896,37.4128705689511 55.6946566280349,37.4128873491637 55.6946211935597,37.41289","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000051107813105,6777503.00329,6183509.03091,0,0,0,0,n1369716943,652.025309124702289,n269768869,1218.216820782371997,n1426536177,1185.438490530617855,"1079261812",8181.646434397946905,37.41261,55.69468
"1672","13216963","POLYGON((37.3489779356273 55.6599749993333,37.348982182541 55.6599908603488,37.3489999691836 55.6600478182105,37.3490153124615 55.6600839985843,37.3490374344536 55.6601164801651,37.34906548101 55.6601440088102,37.3491071628392 55.6601775551277,37.3491223","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000279200175440,6773775.37869,6179340.98640,0,0,0,0,n6311761758,335.628701473996557,n4079809340,549.117536343676193,n7628601425,428.541208617832012,"1079261813",10084.370094045978476,37.34936,55.65947
"1725","13214106","POLYGON((37.3511123642681 55.6503860922598,37.3511126118568 55.6503861706113,37.3512611033733 55.6504330559603,37.3513007859927 55.6504412798599,37.3513660935139 55.6504480212082,37.3514180928935 55.6504465879071,37.3514597747226 55.6504399479325,37.3514","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000647729358508,6774018.55777,6178313.13902,0,0,0,0,n6943777712,489.666026244259058,n1843038270,513.704943253242391,n7628601425,643.991090278075831,"1079261813",9775.992990752198239,37.35218,55.65012
"1742","13218805","POLYGON((37.3719559082014 55.6943233435617,37.372022894051 55.6943126731239,37.3721519167855 55.6943013415087,37.3723335477903 55.6943043580019,37.3723434066336 55.6943042786945,37.3724099717962 55.6943021016026,37.3724240501813 55.6943011430871,37.37259","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000446873364822,6775036.29216,6183326.27331,0,0,0,0,n4858798146,659.648943304137902,n842942202,1448.789531582757945,n6795771208,707.966159639624721,"1079261813",10152.945797454087369,37.37332,55.69445
"1750","16999274","POLYGON((37.2832350815094 55.5927408813256,37.2830581968753 55.5927670762849,37.2828781033938 55.5927804155728,37.2827295334285 55.5927816295638,37.2825558265697 55.5927719795073,37.2824199375533 55.5927557433083,37.2822305443194 55.592719574223,37.27928","0","7701","7","0","0","2","0","20","5","5","0","0","0","0","0","0","0","0",,,,"0","1","0",0.003254682880098,6769750.66304,6171931.60739,0,0,0,0,n3348568062,5930.762551464971693,n1415888905,5991.800310168773649,n4305934089,5994.831282247511808,"1079261813",15366.892603906317163,37.27834,55.59535
"1851","13093222","POLYGON((37.451701458197 55.6878030586939,37.451696423272 55.6878043088204,37.4516079392165 55.6878275009949,37.4516038762285 55.6878286117797,37.4515250939781 55.687851044372,37.4515210554535 55.6878522404218,37.4514435308445 55.6878760908614,37.4514396","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000692050159604,6779949.48729,6182879.58731,0,0,0,0,n4293490922,295.714145005850696,n307640268,748.289556468621072,n2549281526,1370.547847670587998,"1079261812",5811.037992204472175,37.45076,55.68764
"1907","12783630","POLYGON((37.503125955335 55.72811533045,37.5031193295169 55.7281155252792,37.5023495631499 55.7281509352714,37.5023433544925 55.7281513177121,37.501663419654 55.7282038256128,37.5016248133074 55.72821066137,37.5015882823611 55.7282248975046,37.5015552306","1047518","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",ал. Памяти,,,"0","1","0",0.000037938118004,6782934.76273,6187620.04221,0,0,0,0,n420418415,432.284291164840397,n8035721152,569.553060773179823,n6939601842,547.575511576903978,"1711490",4358.511837680467579,37.50297,55.72836
"1932","13183326","POLYGON((37.2522215279702 55.6030811652017,37.2522479753024 55.6031101085289,37.2522795610195 55.6031333360995,37.2523150713003 55.6031499552912,37.2523531415043 55.6031593274377,37.2523923086152 55.6031610923726,37.2524310674627 55.6031551822706,37.2524","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.001115780608120,6768108.27889,6172560.40649,0,0,0,0,n3739488837,6590.910530331538212,n1415889420,6597.107674435505032,n663446968,6637.758703570980288,"1079261813",16656.923066219347675,37.25297,55.60189
"1974","13182786","POLYGON((37.2825153645567 55.5909883015433,37.2825477149532 55.5909922242292,37.2838274760558 55.5913192018941,37.2860609660288 55.59190735751,37.2860638985196 55.5919081060566,37.2864037311916 55.5919921180171,37.2864425312305 55.5919977513601,37.286481","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.001050310687373,6769933.81736,6171487.09790,0,0,0,0,n3348568062,6174.893137173339710,n1415888905,6259.943491197680487,n4305934089,6265.715856418329167,"1079261813",15387.776582961159875,37.28080,55.59127
"2007","13208440","POLYGON((37.4019486082844 55.6564382773758,37.4019876447396 55.6564419287771,37.4020266434734 55.6564378943832,37.4020641057862 55.6564263292335,37.4020985920223 55.6564076777702,37.4021287768952 55.6563826567587,37.402153500417 55.6563522277423,37.40217","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000237243427684,6777101.16729,6179161.30530,0,0,0,0,n3609616551,39.914244523945598,n315353213,270.749312409011168,n2549281581,63.254634782301004,"1079261813",6765.970012686898372,37.40186,55.65598
"2075","13095782","POLYGON((37.4447952515742 55.6564002867076,37.4447750375208 55.6564338808978,37.4447617657761 55.6564707731511,37.4447559463658 55.6565095457192,37.4447578029266 55.6565487085938,37.444767264112 55.6565867567677,37.4447839663338 55.656622228071,37.444807","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000428046229594,6779799.82642,6179340.03655,0,0,0,0,n1154586754,651.216703738628780,n316776417,986.743114049837232,n2549281415,864.962231239641369,"1079261813",4162.228018703210182,37.44478,55.65603
"2076","12896471","POLYGON((37.4636397310176 55.7215270868801,37.4636475086938 55.7215286326079,37.4637235959983 55.721542192005,37.4637318362383 55.7215434838189,37.4637863639761 55.7215508706526,37.4637989369736 55.7215521708323,37.4638972126657 55.7215592035015,37.46393","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000234377521309,6780508.46346,6186700.78717,0,0,0,0,n2710152025,92.726948480343410,n255427564,184.871331889299228,n2566098572,101.608171005345497,"1711490",6756.110454622883481,37.46353,55.72154
"2103","513162","POLYGON((37.4005909800042 55.7327518677169,37.4005923981147 55.7327126865157,37.4005861451034 55.7326739815106,37.4005724612701 55.7326372401133,37.4005518724768 55.7326038742751,37.4005251699392 55.7325751662265,37.400493379821 55.7325522192016,37.40045","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000015513264415,6776458.85057,6187751.93372,0,0,0,0,n600396718,112.244074781580238,n5781859296,319.022632718107104,n6250749549,137.286938617565028,"1711571",7314.468868989049952,37.40033,55.73327
"2177","12728058","POLYGON((37.4738226808341 55.7331626131448,37.4738090697954 55.7331993815713,37.4738028934531 55.7332380988848,37.4738043891607 55.7332772772006,37.473813499439 55.7333154109179,37.4738298741849 55.7333510345795,37.4738528841264 55.7333827791879,37.47388","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000090807917212,6781091.22213,6188000.10692,0,0,0,0,n1912818742,214.566142496763888,n253073918,302.722510449067784,n7569212573,283.142242137264532,"1711490",5531.883849155033204,37.47410,55.73283
"2178","1191118","POLYGON((37.2118894576811 55.6161538008471,37.2118762441133 55.6161486284252,37.2113222472424 55.6159541353309,37.2110895150794 55.6158699484683,37.2107136258292 55.6157281264441,37.2104387727609 55.6156231096969,37.2103536898361 55.6155906203969,37.2101","1007168","7700","6","0","0","2","1","60","25","25","0","1","1","0","0","0","0","0",ул. Ворошилова,,,"0","0","0",0.001178582574271,6765328.95296,6173797.67140,0,0,0,0,n3739488837,8202.942918966193247,n1415889420,8213.949885081321554,n663446968,8408.148454412708816,"1079261813",18970.571621545390371,37.21019,55.61449
"2190","13097956","POLYGON((37.4265031346995 55.684838529235,37.4264874222871 55.684869766658,37.4264832900368 55.6848819713583,37.4264729510712 55.6849366352696,37.4264725019136 55.6849461053042,37.4264768739118 55.6849982126827,37.426478940037 55.685007682715,37.42649251","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000194114571948,6778476.86510,6182457.82610,0,0,0,0,n5291693398,293.399221977219725,n4075173820,307.555868480498191,n663446974,648.251311610948392,"1079261812",6816.813183911907799,37.42699,55.68471
"2224","16999193","POLYGON((37.2649491968907 55.6049145700564,37.2641971615195 55.6050954762601,37.2641601244374 55.6051083383019,37.2641263082723 55.6051281787794,37.2640970125605 55.6051542352342,37.2640733631198 55.6051855063314,37.2640562687848 55.6052207903402,37.2640","0","7702","7","0","0","2","0","20","5","5","0","1","1","0","0","0","0","0",,,,"4","4","0",0.000592662877857,6768706.68807,6172635.35887,0,0,0,0,n7208374103,6121.491537916673224,n1415889420,6129.019935611797337,n663446968,6143.200302592025764,"1079261813",16069.369129675716977,37.26251,55.60223
"2243","12891474","POLYGON((37.5090732035241 55.719406435994,37.5090803087398 55.7194068437486,37.5091813692093 55.719410840953,37.5091996588022 55.7194107273948,37.5093855202344 55.719401063267,37.509393545842 55.7194004838804,37.509505745421 55.7193901113846,37.509520637","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","3",0.000023682238010,6783379.29199,6186623.18103,0,0,0,0,n2799697234,408.740955589232442,n571050914,597.541330948242603,n2491945337,518.224414080013275,"1711995",4270.738700146884185,37.50899,55.71918
"2306","12634698","POLYGON((37.4045577528252 55.7330283750596,37.4047142043752 55.7330290180556,37.4047532379039 55.7330253355021,37.4047908029838 55.7330141086441,37.4048254560099 55.7329957689235,37.4048558652858 55.7329710211255,37.4048808622001 55.7329408162941,37.4048","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000392948121766,6776719.04725,6187676.62719,0,0,0,0,n672992124,163.341506087426922,n5780246940,160.874079544525642,n6254942302,105.055135337008252,"1711571",7253.843551243530783,37.40439,55.73245
"2319","15015","POLYGON((37.350012025414 55.6510936948797,37.3500061880191 55.6511066861248,37.3498217638913 55.6515596101785,37.3498106085703 55.6515971965641,37.3498070003357 55.651636237033,37.34981107785 55.6516752312819,37.3498226844166 55.6517126807836,37.34984137","1003102","7700","6","0","0","2","1","60","25","25","0","1","1","5","5","0","0","0",6-я ул. Новые Сады,,,"0","0","0",0.000679187245243,6773916.36202,6178478.25163,0,0,0,0,n6943777712,337.316479372670130,n1843038270,357.246292201855283,n7628601425,454.241126085106828,"1079261813",9881.586192109456533,37.35073,55.65166
"2415","12999720","POLYGON((37.4230796327968 55.7189832512365,37.4230765828811 55.7189830302527,37.4228612354351 55.718969081161,37.4215702087803 55.7187490620717,37.4215310996641 55.7187462953766,37.4214922022633 55.7187512116528,37.4214550113829 55.7187636219706,37.42142","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000139578286480,6777958.71894,6186252.49792,0,0,0,0,n960564442,79.692654991199376,n304337527,124.337648151573148,n2435552453,65.095231536399297,"1711571",8120.652277987074740,37.42262,55.71899
"2454","11515078","POLYGON((37.4600080927917 55.7377335742071,37.4607186305123 55.7379323206468,37.4607572414926 55.7379391301817,37.4607964390482 55.7379382762447,37.4608347168388 55.7379297916521,37.4608706038705 55.737914002462,37.4609027210248 55.7378915154443,37.46092","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000249751239592,6780172.27722,6188434.38242,0,0,0,0,n526679874,76.688920759213701,n304097267,444.469628845018178,n2597276883,250.863619255526800,"1711571",5645.046582284852775,37.45996,55.73725
"2474","12896164","POLYGON((37.4642949688503 55.7199547170274,37.4643341520366 55.7199533548677,37.4643723165848 55.7199443746211,37.4644079958527 55.7199281213935,37.4644398187061 55.7199052197872,37.4644665622105 55.7198765498981,37.4644871986281 55.719843213494,37.46450","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000009540419510,6780565.42995,6186503.81199,0,0,0,0,n480380823,172.929096515948856,n255427564,93.406202916895566,n2566098554,185.134932696445503,"1711490",6836.524696769560251,37.46423,55.71974
"2476","11601983","POLYGON((37.3998382010369 55.7282892667142,37.3998765300581 55.728298243633,37.3999121033434 55.7283029481312,37.3999377698545 55.7283046737048,37.399974241455 55.7283047748768,37.3999974952447 55.7283034833606,37.4000289362797 55.7282998917545,37.400053","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000104397454259,6776464.97145,6187159.76707,0,0,0,0,n5751041994,336.926264772761613,n5749137560,250.248448547373215,n438454743,337.386006629150586,"1711571",7828.952921175636220,37.39983,55.72797
"2561","13207633","POLYGON((37.4081574959882 55.6570850559057,37.4081711458497 55.6571063529621,37.4081983353635 55.6571346002258,37.4082305132062 55.6571570003152,37.4082664428014 55.6571726924075,37.4083047433947 55.6571810734643,37.4083439431161 55.6571818214064,37.4083","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000174538049328,6777481.20498,6179263.44560,0,0,0,0,n694789849,135.621763231916333,n315353213,147.819418732488003,n2549281588,168.391774224513370,"1079261813",6406.837137943638481,37.40798,55.65667
"2571","312565","POLYGON((37.2142478261844 55.6104570796314,37.2142289034445 55.6104821091504,37.2140935304513 55.6106938610604,37.2140116301721 55.6108113185773,37.2137980803753 55.6110862758933,37.2137809919255 55.6111077132235,37.2137753247574 55.6111151747493,37.2137","1007183","7700","6","0","0","2","1","60","25","25","0","1","1","0","0","0","0","0",Полевая ул.,,,"0","0","0",0.001297586919749,6765679.70609,6173473.07090,0,0,0,0,n3739488837,8030.120706089845953,n1415889420,8040.453975276798701,n663446968,8211.651112261877643,"1079261813",18708.755799685546663,37.21543,55.61139
"2576","12769462","POLYGON((37.4166487665155 55.7303511393639,37.4166097419692 55.7303549159178,37.4165722040378 55.7303662332177,37.4165375952829 55.7303846563458,37.4165072456996 55.7304094773119,37.4164823216052 55.7304397422601,37.4164637808188 55.7304742881254,37.4164","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000015427593218,6777511.06454,6187516.81424,0,0,0,0,n1468594919,284.834502709666651,n303901312,476.585002225757478,n502089941,68.804058082946483,"1711571",7065.155910410022443,37.41680,55.73057
"2578","19772361","POLYGON((37.445332450923 55.731958010587,37.4452290198079 55.7321562349946,37.4451718547002 55.7322567845766,37.4451110223759 55.7323577945081,37.4450469271348 55.7324584262166,37.4449798697979 55.7325586406338,37.4449092249839 55.7326590321573,37.444835","1001549","7700","3","0","1","2","0","80","60","0","0","3","0","8","1","0","0","1",Рублевское шоссе,,Южная рокада,"1","1","0",0.000004691919214,6779054.75991,6188142.82559,0,0,0,0,n239621732,230.141521613257169,n253076469,340.508654269584440,n6254937184,457.807684933884502,"1711571",6033.142501645765151,37.44193,55.73529
"2620","13001115","POLYGON((37.4029132968288 55.7140397748779,37.4029046596347 55.7140598984827,37.4028285123122 55.7142680821201,37.4026881199948 55.7144933230278,37.4026707422941 55.7145284683417,37.4026605550117 55.7145663285694,37.4026579496391 55.7146054487637,37.4026","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000042633443765,6776753.45026,6185683.14916,0,0,0,0,n1682332250,6.730858004163530,n31449054,95.784954235681553,n2567769304,12.878612427086868,"1711571",9047.191209412347234,37.40292,55.71458
"2646","13345964","POLYGON((37.3858836929682 55.6480949776228,37.3858870501776 55.6480944051303,37.3867442143807 55.6479407146248,37.387031518385 55.6478892254996,37.3871898325431 55.6478609509007,37.3872275671736 55.6478503078171,37.3872625003811 55.6478325075761,37.38729","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000675919286144,6776170.18758,6178119.23359,0,0,0,0,n2540403659,105.909666428442904,n2843131894,120.307884256760090,n2549281583,256.502985562711956,"1079261813",7625.821663313673525,37.38607,55.64717
